frame_id,timestamp,contact_label,dist_raw,dist_local,v_n,a_n,sigma_d,v_t,approach_theta,shadow_score,flow_mag,brightness_contact,dist2d_palm_0,dist2d_palm_5,dist2d_palm_9,dist2d_palm_13,dist2d_palm_17,hull_overlap_ratio,lm_0_x,lm_0_y,lm_0_z,lm_1_x,lm_1_y,lm_1_z,lm_2_x,lm_2_y,lm_2_z,lm_3_x,lm_3_y,lm_3_z,lm_4_x,lm_4_y,lm_4_z,lm_5_x,lm_5_y,lm_5_z,lm_6_x,lm_6_y,lm_6_z,lm_7_x,lm_7_y,lm_7_z,lm_8_x,lm_8_y,lm_8_z,lm_9_x,lm_9_y,lm_9_z,lm_10_x,lm_10_y,lm_10_z,lm_11_x,lm_11_y,lm_11_z,lm_12_x,lm_12_y,lm_12_z,lm_13_x,lm_13_y,lm_13_z,lm_14_x,lm_14_y,lm_14_z,lm_15_x,lm_15_y,lm_15_z,lm_16_x,lm_16_y,lm_16_z,lm_17_x,lm_17_y,lm_17_z,lm_18_x,lm_18_y,lm_18_z,lm_19_x,lm_19_y,lm_19_z,lm_20_x,lm_20_y,lm_20_z
135,1777889598.311020,,-4.1082,57.2712,4.2214,3.7572,3.9198,7.2881,162.2294,79.4844,0.2594,130.4321,1034.3979,610.7243,568.3384,574.6822,621.0114,0.013545,0.253552,0.753291,0.000000,0.240307,0.559685,-0.011736,0.263463,0.373354,-0.009912,0.283688,0.249211,-0.008951,0.289895,0.157809,-0.007440,0.385927,0.373015,0.018318,0.455075,0.261448,0.011281,0.497893,0.202592,0.000110,0.533440,0.156227,-0.009024,0.424881,0.448038,0.011024,0.513377,0.353991,0.008941,0.565361,0.303605,0.000270,0.603471,0.268555,-0.007172,0.446108,0.536481,-0.001444,0.531590,0.446629,-0.007252,0.578808,0.398995,-0.014152,0.615999,0.360038,-0.020318,0.456280,0.635349,-0.016139,0.525415,0.573020,-0.023671,0.564765,0.529612,-0.025296,0.599360,0.489168,-0.026685
136,1777889598.373940,,-4.4702,62.8584,-0.3620,-4.5834,3.1386,30.1050,92.5124,31.9358,0.2530,135.8148,1023.8986,596.7706,558.4920,567.4363,615.1981,0.017767,0.254197,0.759672,0.000000,0.240749,0.563401,-0.011738,0.264028,0.377241,-0.009342,0.285962,0.253939,-0.007822,0.289890,0.162335,-0.005855,0.385714,0.383265,0.017346,0.454524,0.268211,0.009795,0.497468,0.208869,-0.001072,0.533203,0.163388,-0.009780,0.425594,0.458490,0.010537,0.512939,0.363448,0.007331,0.564357,0.316474,-0.001810,0.602466,0.285803,-0.009177,0.447871,0.546041,-0.001305,0.531156,0.457508,-0.008027,0.578425,0.412030,-0.015127,0.616115,0.376004,-0.021056,0.458961,0.642978,-0.015257,0.527534,0.586215,-0.023269,0.567878,0.546007,-0.025106,0.603756,0.508869,-0.026384
137,1777889598.431884,,-5.7379,63.3135,-1.2677,-0.9057,1.9780,68.2893,95.9316,41.8124,0.1522,125.1003,997.7403,576.7013,538.8760,546.3145,591.4166,0.024671,0.258504,0.771651,0.000000,0.244463,0.575618,-0.010802,0.269041,0.387988,-0.009673,0.292296,0.265373,-0.009255,0.298629,0.173092,-0.008214,0.390085,0.392904,0.013961,0.459443,0.278107,0.006309,0.502164,0.220720,-0.004232,0.537355,0.176414,-0.012243,0.429900,0.469810,0.007016,0.518059,0.374716,0.005027,0.567338,0.323954,-0.002467,0.601953,0.288764,-0.008377,0.451715,0.558272,-0.004342,0.536378,0.469371,-0.008915,0.582712,0.421952,-0.013204,0.617642,0.384313,-0.017060,0.461992,0.654506,-0.017726,0.530617,0.594684,-0.023781,0.569619,0.550934,-0.023161,0.603115,0.510301,-0.022133
138,1777889598.499124,,-4.3624,51.6294,1.3755,2.6432,2.0285,35.7686,137.1464,8.8910,0.1079,127.8086,981.2858,568.0951,528.4467,537.5776,585.4585,0.025086,0.264950,0.779975,0.000000,0.250687,0.586586,-0.013273,0.275308,0.399328,-0.012141,0.300894,0.277333,-0.011512,0.317573,0.186727,-0.009355,0.398791,0.400959,0.016792,0.466273,0.285130,0.009144,0.507018,0.227775,-0.001586,0.541129,0.182822,-0.009333,0.436945,0.477243,0.011333,0.520687,0.383063,0.010412,0.567346,0.331896,0.004232,0.600229,0.296091,-0.000476,0.457812,0.564805,0.000662,0.538434,0.481941,-0.003043,0.581812,0.437528,-0.004808,0.614693,0.401786,-0.006445,0.467410,0.659593,-0.012653,0.532693,0.600324,-0.017927,0.568895,0.559507,-0.015373,0.600654,0.521912,-0.012424
139,1777889598.566103,,-9.8514,70.6955,-5.4890,-6.8645,2.2306,40.0219,56.7758,12.0067,0.1464,142.0394,971.1268,557.1193,523.3748,535.4351,583.9875,0.029500,0.274109,0.779299,0.000000,0.258996,0.589039,-0.015778,0.281530,0.404161,-0.017413,0.305279,0.282536,-0.018647,0.326901,0.195043,-0.018267,0.405430,0.404052,0.007690,0.473767,0.285980,-0.002355,0.514943,0.226735,-0.013567,0.546795,0.181771,-0.020874,0.443755,0.481079,0.003807,0.531203,0.384669,-0.000242,0.575288,0.335509,-0.006505,0.601394,0.306155,-0.009743,0.465152,0.568324,-0.004772,0.548612,0.482694,-0.010322,0.591769,0.440866,-0.011698,0.622026,0.410625,-0.012036,0.474601,0.661896,-0.015827,0.540975,0.602777,-0.022447,0.577041,0.564162,-0.019739,0.607561,0.530247,-0.015676
140,1777889598.634119,,-14.3034,109.2131,-4.4520,1.0370,3.5027,55.9081,111.3145,10.4830,0.1366,128.5949,933.5434,510.5549,497.6136,517.7330,559.6624,0.075743,0.284352,0.775386,0.000000,0.268087,0.586845,-0.015874,0.288321,0.404860,-0.018850,0.311784,0.282293,-0.021913,0.333191,0.196218,-0.023904,0.410832,0.402313,0.004765,0.479433,0.288167,-0.006909,0.521555,0.230316,-0.019632,0.554622,0.186858,-0.028842,0.450096,0.476266,-0.001688,0.538754,0.376498,-0.010209,0.588710,0.326824,-0.021751,0.622454,0.297226,-0.029674,0.472485,0.563320,-0.012731,0.561470,0.477573,-0.024691,0.613777,0.441554,-0.034570,0.653011,0.417182,-0.041208,0.481717,0.659685,-0.025592,0.555211,0.608515,-0.037755,0.599588,0.578217,-0.041011,0.637687,0.552825,-0.042210
141,1777889598.698544,,-6.3878,-8.4872,7.9156,12.3676,3.4877,295.7343,54.6682,13.6759,0.0764,168.5131,815.5006,363.2776,359.5943,414.8216,500.5882,0.009027,0.835723,0.848750,-0.000000,0.787640,0.674007,-0.059593,0.733577,0.518514,-0.058291,0.652721,0.406518,-0.047372,0.602830,0.322943,-0.031082,0.799142,0.385871,0.029484,0.706666,0.269934,0.013614,0.637019,0.232386,-0.004810,0.586645,0.225992,-0.013038,0.767685,0.450636,0.062117,0.659541,0.415508,0.026395,0.655181,0.505954,-0.006511,0.678839,0.581177,-0.013099,0.739063,0.512053,0.085014,0.649395,0.492074,0.037572,0.659979,0.590736,0.006341,0.689022,0.664408,0.006277,0.715615,0.569923,0.104784,0.648460,0.575472,0.063048,0.658290,0.645037,0.041061,0.687292,0.687657,0.041663
142,1777889598.767214,,-12.8537,-11.0043,-6.4659,-14.3815,3.7716,432.3387,105.5509,9.0103,0.0478,150.7693,685.6591,242.1040,245.8497,315.4607,414.5799,0.126588,0.811093,0.847581,-0.000000,0.741027,0.714858,-0.073586,0.677386,0.574072,-0.075423,0.603480,0.493252,-0.059428,0.547682,0.463011,-0.038094,0.761921,0.389741,-0.009791,0.655502,0.290568,-0.007361,0.587157,0.284099,-0.018241,0.535941,0.283803,-0.026140,0.750481,0.436793,0.037332,0.644792,0.375242,0.043702,0.572376,0.396460,0.020549,0.514476,0.430450,0.001572,0.734413,0.495851,0.076863,0.643549,0.452401,0.075266,0.578429,0.475973,0.039011,0.524869,0.498286,0.014050,0.721437,0.552356,0.111267,0.658780,0.529645,0.101564,0.614735,0.544673,0.075538,0.575448,0.566051,0.058159
143,1777889598.833587,,-38.4653,96.3636,-25.6116,-19.1456,10.8959,934.2348,154.6340,18.4761,0.0508,143.6327,854.0284,370.0456,411.7950,452.0617,482.9611,0.130772,0.316276,0.770028,0.000001,0.295285,0.587243,-0.017780,0.313247,0.397403,-0.022712,0.331211,0.280928,-0.027429,0.350823,0.194614,-0.031438,0.433927,0.374450,0.002911,0.497500,0.267180,-0.010409,0.540088,0.209184,-0.025768,0.574370,0.166306,-0.036554,0.471644,0.449296,-0.003123,0.556111,0.357755,-0.010206,0.609368,0.311186,-0.021310,0.653740,0.281105,-0.029500,0.493167,0.538211,-0.013856,0.574288,0.450189,-0.024313,0.625705,0.412544,-0.031024,0.669552,0.386159,-0.036119,0.501208,0.639283,-0.026850,0.564150,0.575951,-0.035483,0.598396,0.548515,-0.031937,0.626871,0.530701,-0.028688
144,1777889598.899482,,-50.8475,40.4921,-12.3822,13.2293,16.5082,52.3192,150.9107,21.2325,0.1509,161.7832,845.4416,332.0237,379.0481,427.8160,466.2149,0.145821,0.327305,0.787471,0.000001,0.305165,0.606461,-0.025185,0.315882,0.413291,-0.032448,0.334219,0.290595,-0.038454,0.354065,0.200998,-0.042792,0.428584,0.386730,-0.001751,0.494158,0.276529,-0.017861,0.538590,0.211856,-0.033647,0.573860,0.162345,-0.044442,0.469921,0.460968,-0.005652,0.552377,0.376033,-0.016907,0.607762,0.326786,-0.028981,0.655982,0.293050,-0.037509,0.494997,0.544349,-0.015510,0.573042,0.468844,-0.032181,0.626514,0.426330,-0.041799,0.672514,0.394868,-0.047279,0.507502,0.636977,-0.028109,0.567796,0.586953,-0.041642,0.605583,0.556768,-0.041418,0.638643,0.532028,-0.039768
145,1777889598.962428,,-42.5552,10.0644,8.2923,20.6745,16.8838,349.8065,8.8201,146.3371,0.3244,94.4691,814.5213,281.4742,331.3140,384.3759,422.5684,0.094881,0.342365,0.800109,0.000001,0.366983,0.663223,-0.027744,0.373664,0.478977,-0.032795,0.371495,0.340345,-0.035920,0.382766,0.249222,-0.037160,0.445509,0.429328,0.002610,0.505538,0.312243,-0.012829,0.547676,0.244138,-0.028774,0.582590,0.189544,-0.039691,0.459008,0.460483,0.001349,0.545913,0.375147,-0.013990,0.605359,0.324015,-0.029422,0.657744,0.288073,-0.039081,0.455195,0.495744,-0.007047,0.533955,0.410681,-0.032474,0.598232,0.355418,-0.053460,0.651804,0.318230,-0.064215,0.434902,0.529211,-0.017324,0.471540,0.439955,-0.040601,0.502900,0.380427,-0.051147,0.530774,0.334767,-0.056565
146,1777889599.028726,,-59.5331,-8.0464,-16.9778,-25.2701,19.2803,344.6831,30.9479,6.7091,0.9666,51.6404,790.9619,252.9795,301.8305,361.2151,403.7484,0.090309,0.338646,0.803782,0.000001,0.327332,0.646359,-0.034844,0.323797,0.454875,-0.043845,0.334923,0.320312,-0.049390,0.351731,0.223145,-0.053138,0.431665,0.443707,-0.009747,0.499300,0.333147,-0.030404,0.547362,0.272541,-0.049104,0.588325,0.222667,-0.060947,0.470236,0.495000,-0.008613,0.558335,0.401385,-0.028671,0.614745,0.339857,-0.047104,0.664103,0.294328,-0.059234,0.487517,0.543831,-0.014766,0.568341,0.452741,-0.043914,0.621454,0.380003,-0.067861,0.664328,0.329977,-0.080164,0.488206,0.587107,-0.023152,0.536448,0.494190,-0.046500,0.564988,0.426368,-0.057606,0.587992,0.373615,-0.063741
147,1777889599.097628,,-60.8611,-7.1091,-1.3280,15.6499,19.9988,478.0903,55.8595,8.8634,0.1226,138.6119,867.3923,327.3620,377.0565,436.5273,481.3500,0.090513,0.335461,0.799920,0.000001,0.318339,0.629910,-0.040376,0.308775,0.440808,-0.053025,0.321101,0.304282,-0.060579,0.339281,0.206678,-0.066145,0.417669,0.434207,-0.015318,0.476977,0.308451,-0.035090,0.519916,0.238737,-0.052392,0.555957,0.183776,-0.063358,0.464158,0.493432,-0.010695,0.553529,0.399296,-0.031448,0.611252,0.334216,-0.049057,0.660156,0.284159,-0.060081,0.489670,0.549709,-0.013575,0.575199,0.465339,-0.043733,0.630686,0.401567,-0.065787,0.674480,0.354415,-0.075960,0.498751,0.597023,-0.018965,0.558457,0.514905,-0.043024,0.591940,0.459761,-0.052690,0.619248,0.414062,-0.057081
148,1777889599.164055,,-77.5843,-21.7353,-16.7232,-15.3952,19.0156,366.7473,167.2537,22.0965,0.1222,170.4915,899.5215,373.2860,412.7157,467.3299,508.0592,0.105423,0.333115,0.785998,0.000001,0.308515,0.611971,-0.043008,0.302717,0.429835,-0.058205,0.319056,0.294107,-0.066703,0.336645,0.196305,-0.073202,0.411348,0.416095,-0.025176,0.473852,0.281222,-0.046337,0.518286,0.206686,-0.063833,0.555018,0.149628,-0.074491,0.462543,0.485085,-0.017978,0.549757,0.385032,-0.038317,0.606766,0.315218,-0.055403,0.653870,0.261814,-0.066477,0.493033,0.555238,-0.017338,0.579054,0.476734,-0.044705,0.631665,0.416883,-0.062503,0.674247,0.367721,-0.070559,0.508210,0.621564,-0.019438,0.575090,0.553343,-0.041213,0.610699,0.509536,-0.047785,0.639677,0.470514,-0.049937
149,1777889599.230010,,-68.8648,-24.4903,8.7194,25.4426,12.9606,191.8195,126.2427,75.9906,0.8060,177.2299,910.6631,396.4785,434.0066,486.2797,526.0889,0.106437,0.332929,0.787250,0.000001,0.308755,0.608185,-0.040209,0.304537,0.426127,-0.052069,0.317680,0.292470,-0.057742,0.335715,0.198242,-0.061363,0.413962,0.398785,-0.020276,0.476611,0.264597,-0.038941,0.520152,0.190130,-0.054983,0.555281,0.132260,-0.065254,0.464338,0.466493,-0.014558,0.549816,0.367010,-0.032845,0.605494,0.295154,-0.050139,0.650476,0.240760,-0.061623,0.493898,0.542157,-0.015289,0.577581,0.465912,-0.041080,0.629517,0.408476,-0.059880,0.672792,0.359313,-0.069258,0.507334,0.618072,-0.018649,0.572858,0.557890,-0.041083,0.606710,0.520373,-0.048926,0.634493,0.485822,-0.051945
150,1777889599.294868,,-60.0276,-9.5714,8.8372,0.1178,10.5345,75.1777,103.3976,82.8573,0.4673,178.9537,911.4845,398.1833,438.2626,489.6854,528.2521,0.106008,0.334976,0.788109,0.000001,0.304785,0.614013,-0.038033,0.300328,0.426968,-0.048760,0.314127,0.294682,-0.054434,0.336439,0.203601,-0.058452,0.413122,0.398204,-0.015183,0.473610,0.264370,-0.031906,0.516013,0.189933,-0.046358,0.548884,0.132867,-0.055666,0.463975,0.465279,-0.011104,0.550887,0.363383,-0.025280,0.603264,0.294910,-0.039282,0.645411,0.241551,-0.048718,0.494198,0.538812,-0.014082,0.578565,0.456028,-0.038656,0.627998,0.395575,-0.057592,0.668305,0.344665,-0.067352,0.509211,0.613560,-0.019515,0.573280,0.551309,-0.041454,0.604543,0.511898,-0.049500,0.629191,0.476207,-0.052977
151,1777889599.362444,,-37.1938,-14.4641,22.8338,13.9966,13.0254,60.7188,62.2608,81.6247,1.1612,174.9684,914.2368,397.0506,435.6559,487.6329,526.3956,0.102822,0.338547,0.780930,0.000001,0.302558,0.604125,-0.033372,0.301472,0.420027,-0.039126,0.317649,0.294240,-0.040854,0.341827,0.208562,-0.040877,0.419309,0.397302,-0.002309,0.479721,0.264966,-0.014864,0.521799,0.188885,-0.027427,0.554403,0.131651,-0.035333,0.468707,0.465853,0.000589,0.555573,0.361583,-0.009105,0.608523,0.290416,-0.022149,0.651575,0.237237,-0.030753,0.497817,0.536824,-0.003701,0.581813,0.453496,-0.024587,0.631238,0.392653,-0.043701,0.673347,0.341821,-0.053491,0.512177,0.607714,-0.010294,0.575909,0.546880,-0.030171,0.609238,0.508595,-0.038190,0.637017,0.474217,-0.041452
152,1777889599.428244,,-53.6360,-13.2747,-16.4423,-39.2761,11.6412,81.3403,144.1936,69.7498,0.2947,176.6443,917.5539,398.8740,436.0582,484.4205,519.3429,0.100070,0.339559,0.791233,0.000001,0.305065,0.618259,-0.039968,0.299469,0.428688,-0.048380,0.312684,0.293432,-0.051221,0.333491,0.201291,-0.052561,0.415869,0.404497,-0.010636,0.473828,0.268862,-0.024378,0.515617,0.193061,-0.038054,0.548461,0.135034,-0.047341,0.465433,0.469385,-0.004961,0.550514,0.363785,-0.016527,0.603354,0.291255,-0.031066,0.647075,0.237281,-0.041217,0.494133,0.540057,-0.006766,0.576916,0.452178,-0.029936,0.626198,0.386656,-0.051079,0.667817,0.335044,-0.062800,0.507822,0.611201,-0.011191,0.568806,0.550620,-0.033272,0.599205,0.512124,-0.042708,0.624550,0.478134,-0.047405
153,1777889599.497091,,-48.0984,-19.3810,5.5376,21.9799,12.3280,76.1373,31.0461,54.8764,0.3776,169.8256,915.6207,396.3361,434.7120,486.7151,524.8978,0.106932,0.339818,0.780244,0.000001,0.300888,0.603473,-0.034560,0.301549,0.420692,-0.042004,0.319634,0.296711,-0.044626,0.343275,0.211733,-0.045589,0.420861,0.405247,-0.010928,0.481182,0.271149,-0.024936,0.522982,0.194170,-0.037619,0.555652,0.136847,-0.045365,0.470387,0.476801,-0.007296,0.555124,0.368706,-0.018311,0.607856,0.296110,-0.030906,0.651654,0.242642,-0.039197,0.499587,0.549368,-0.010099,0.581402,0.460898,-0.030510,0.630227,0.398511,-0.047384,0.673069,0.346200,-0.055854,0.513540,0.619683,-0.015237,0.577633,0.557940,-0.033961,0.613216,0.517970,-0.040418,0.643509,0.481512,-0.042699
154,1777889599.560788,,-42.3738,-11.5285,5.7246,0.1870,13.3761,12.7984,32.3184,22.5411,0.4553,164.4267,921.6369,410.0460,447.6066,499.9303,539.6561,0.099761,0.339384,0.775608,0.000001,0.298048,0.600928,-0.035790,0.296358,0.419643,-0.042538,0.312746,0.290582,-0.044063,0.331990,0.201524,-0.044534,0.420931,0.390869,-0.009268,0.481115,0.262365,-0.020538,0.522904,0.193124,-0.032300,0.555561,0.137953,-0.040480,0.474035,0.461157,-0.004662,0.555470,0.357977,-0.014072,0.604710,0.287438,-0.027065,0.644668,0.234441,-0.036212,0.505568,0.539675,-0.006665,0.587401,0.456783,-0.027840,0.634587,0.393848,-0.047443,0.674344,0.342377,-0.058343,0.521103,0.619008,-0.010842,0.584962,0.561127,-0.031371,0.616349,0.524426,-0.039737,0.642418,0.491043,-0.043651
155,1777889599.628853,,-15.6626,-15.4838,26.7111,20.9865,15.9965,1991.6444,91.1152,16.7359,0.7308,115.6265,290.3762,150.6408,159.1029,201.0123,246.7362,0.076499,0.736934,0.942869,-0.000001,0.632871,0.894718,-0.066832,0.540998,0.769428,-0.067936,0.483141,0.680834,-0.048679,0.465939,0.638149,-0.024450,0.629861,0.511854,-0.038483,0.502365,0.487176,-0.031758,0.431794,0.510010,-0.031367,0.395810,0.514664,-0.030539,0.665435,0.522927,0.010500,0.550571,0.559031,0.018228,0.511566,0.655652,0.018390,0.504952,0.725640,0.020521,0.681201,0.561773,0.056052,0.576949,0.611372,0.048657,0.542267,0.706498,0.029731,0.535382,0.769686,0.022911,0.688929,0.597856,0.099206,0.606077,0.629956,0.085183,0.579482,0.696390,0.070788,0.572371,0.754472,0.067813
156,1777889599.697067,,-13.4776,-17.9852,2.1850,-24.5261,16.6858,94.7078,79.7466,17.9942,0.6566,117.9877,276.4771,181.4731,180.3546,207.5874,246.8335,0.066933,0.736262,0.946277,-0.000001,0.629973,0.907821,-0.059624,0.538369,0.788694,-0.053015,0.486167,0.703396,-0.024592,0.467254,0.669245,0.010988,0.626143,0.529258,-0.033888,0.500212,0.499765,-0.027396,0.428080,0.522486,-0.028438,0.387229,0.531897,-0.026954,0.661663,0.537517,0.017181,0.545535,0.564069,0.028797,0.513835,0.662400,0.032216,0.512941,0.735116,0.036670,0.675051,0.570615,0.065344,0.566843,0.610697,0.063284,0.536535,0.706362,0.045877,0.535981,0.769517,0.039855,0.680892,0.597806,0.111675,0.597381,0.622527,0.104531,0.570626,0.688183,0.092440,0.566368,0.744721,0.090274
157,1777889599.765226,,-15.1213,-19.9443,-1.6437,-3.8287,15.8403,77.1532,105.0410,17.9041,0.9225,135.4576,249.8660,201.8190,200.0144,223.1710,256.7548,0.056820,0.723068,0.961540,-0.000001,0.617344,0.920076,-0.058995,0.528919,0.800863,-0.051151,0.479487,0.717428,-0.021273,0.458789,0.684430,0.015433,0.617894,0.544616,-0.034919,0.495822,0.512303,-0.029685,0.421521,0.532022,-0.031055,0.378236,0.540903,-0.029927,0.656975,0.553495,0.014459,0.534035,0.592197,0.024723,0.505994,0.698992,0.027484,0.511850,0.771412,0.031365,0.672176,0.587048,0.060860,0.557292,0.635444,0.057607,0.530613,0.735818,0.041078,0.535564,0.798215,0.035477,0.678691,0.615328,0.105315,0.588572,0.651273,0.096290,0.566290,0.722436,0.084633,0.569354,0.780531,0.083046
158,1777889599.828429,,-11.7155,-14.0305,3.4057,5.0494,17.1528,89.9015,57.6437,26.1481,0.4279,122.3418,217.0558,230.2410,219.4841,233.4100,258.9533,0.047746,0.714913,0.969642,-0.000001,0.611859,0.930093,-0.056185,0.525458,0.807620,-0.050501,0.474669,0.724860,-0.024245,0.451414,0.699858,0.007861,0.609510,0.556360,-0.034051,0.487735,0.525885,-0.026662,0.414482,0.547569,-0.025633,0.374373,0.559524,-0.022992,0.650393,0.566547,0.014025,0.531666,0.597028,0.025028,0.501897,0.695977,0.028556,0.504800,0.765436,0.032879,0.667036,0.603260,0.059964,0.555968,0.642708,0.058542,0.525364,0.734907,0.044039,0.526726,0.795894,0.039325,0.672858,0.634025,0.104379,0.583301,0.662475,0.097223,0.557963,0.728468,0.087418,0.557595,0.784681,0.086839
159,1777889599.898053,,-9.9513,-10.8608,1.7643,-1.6415,14.6699,53.9547,83.8712,25.2237,0.8717,121.8434,197.0652,248.9816,236.0446,244.4775,265.6846,0.044374,0.706623,0.966451,-0.000001,0.605099,0.929878,-0.053107,0.516103,0.813655,-0.045967,0.464947,0.733490,-0.018750,0.447940,0.708202,0.014442,0.602158,0.561648,-0.031006,0.483039,0.532919,-0.023039,0.411545,0.555612,-0.022663,0.368909,0.568688,-0.019941,0.642382,0.569017,0.016362,0.527623,0.600894,0.031160,0.489629,0.696513,0.035262,0.482509,0.767564,0.039605,0.658954,0.603393,0.061933,0.550994,0.642146,0.065681,0.514005,0.727075,0.053004,0.507927,0.784094,0.048855,0.664049,0.633426,0.105983,0.579550,0.658831,0.105127,0.547872,0.716523,0.098618,0.539558,0.768472,0.099755
160,1777889599.962885,,-9.7671,-11.6003,0.1842,-1.5801,10.6325,54.3175,90.7438,22.8502,0.1461,121.8974,181.5073,260.7037,249.4109,255.8343,275.5715,0.040766,0.699566,0.969372,-0.000001,0.597906,0.934274,-0.055517,0.510746,0.817975,-0.050618,0.456157,0.739833,-0.026208,0.435642,0.715908,0.003429,0.592174,0.566875,-0.030630,0.475914,0.540405,-0.022823,0.404338,0.561379,-0.021939,0.362150,0.572253,-0.019503,0.632342,0.573232,0.015466,0.517378,0.609231,0.026207,0.479033,0.710889,0.027866,0.473309,0.786321,0.031563,0.648860,0.606239,0.059460,0.540856,0.649652,0.059386,0.504576,0.737707,0.045674,0.499672,0.796694,0.041702,0.654487,0.636720,0.101659,0.568002,0.665753,0.096635,0.537935,0.726695,0.088687,0.531577,0.781253,0.089694
161,1777889600.030470,,-12.5611,-14.7454,-2.7940,-2.9782,2.1491,30.7899,149.9827,41.4810,0.2138,113.7037,176.9999,268.3482,259.3579,265.1152,280.9564,0.041489,0.693269,0.971491,-0.000001,0.593240,0.932805,-0.056136,0.509125,0.821118,-0.051504,0.453630,0.749383,-0.027179,0.428978,0.722468,0.003154,0.583112,0.569832,-0.029854,0.469196,0.543548,-0.025207,0.399284,0.563670,-0.026781,0.358117,0.573603,-0.025079,0.621583,0.578998,0.016341,0.512174,0.613188,0.025627,0.477395,0.709133,0.026940,0.473052,0.778601,0.030998,0.638429,0.612523,0.059783,0.534738,0.654650,0.058777,0.501935,0.740669,0.044890,0.497621,0.795660,0.041386,0.645079,0.641662,0.101264,0.561803,0.672675,0.096194,0.533589,0.732835,0.088040,0.526959,0.783003,0.089259
162,1777889600.098624,,-8.4244,-10.3890,4.1367,6.9307,2.1719,24.1415,58.0792,36.9934,0.6858,119.8302,183.9336,264.1439,256.0381,263.3943,282.3938,0.044757,0.689606,0.964063,-0.000001,0.591404,0.928912,-0.057518,0.504721,0.816900,-0.052666,0.448777,0.742600,-0.027843,0.430157,0.722028,0.002564,0.580154,0.560948,-0.028918,0.464903,0.538116,-0.020560,0.397679,0.559197,-0.019617,0.358060,0.567646,-0.017051,0.619566,0.566330,0.018891,0.511414,0.610651,0.031539,0.474479,0.707529,0.034157,0.467201,0.776110,0.038290,0.637211,0.598629,0.064021,0.533915,0.651941,0.065210,0.499794,0.737139,0.050657,0.494301,0.789499,0.045928,0.643710,0.626383,0.107120,0.561680,0.661344,0.102616,0.534016,0.720752,0.093367,0.528111,0.769377,0.093382
163,1777889600.162320,,-17.6312,-18.8417,-9.2068,-13.3435,3.0147,36.5709,165.3145,55.6315,0.2273,141.5671,188.4280,261.0785,254.9740,265.9419,289.0336,0.042024,0.698649,0.964898,-0.000001,0.598541,0.933239,-0.058694,0.509964,0.822270,-0.051894,0.454772,0.748458,-0.023629,0.430198,0.724719,0.011081,0.586317,0.568945,-0.036237,0.469735,0.542448,-0.033838,0.399717,0.556404,-0.036460,0.357477,0.559272,-0.035916,0.624165,0.575391,0.011237,0.513161,0.622104,0.019404,0.483475,0.723449,0.022143,0.483899,0.790152,0.026568,0.640372,0.604616,0.055445,0.536725,0.659731,0.050887,0.510189,0.751951,0.035418,0.511481,0.802619,0.030862,0.647364,0.628989,0.097588,0.564399,0.670797,0.087791,0.542228,0.735712,0.076909,0.541528,0.786089,0.076335
164,1777889600.226904,,-17.4478,-18.8708,0.1834,9.3902,3.4227,79.2538,77.8542,26.1148,0.2466,114.8989,186.8968,271.9807,255.5685,255.4717,267.5797,0.032908,0.702142,0.968409,-0.000001,0.601010,0.931524,-0.060358,0.514661,0.817294,-0.056139,0.461606,0.744508,-0.031115,0.442650,0.717825,-0.000601,0.589587,0.563008,-0.037970,0.474780,0.540505,-0.034535,0.406433,0.560221,-0.035931,0.366941,0.566641,-0.035287,0.631256,0.568192,0.009255,0.521528,0.610259,0.017682,0.489962,0.708503,0.020260,0.488739,0.773149,0.023823,0.650899,0.599488,0.053305,0.546964,0.649533,0.048898,0.519750,0.738591,0.033748,0.520033,0.789685,0.028425,0.659449,0.626495,0.095135,0.576268,0.664476,0.083009,0.554641,0.729002,0.070821,0.554340,0.780318,0.069037
165,1777889600.300637,,-8.1537,-8.2207,9.2941,9.1108,3.7505,128.3592,35.8421,13.5312,0.0891,110.3171,199.7694,264.2599,234.3290,225.7014,236.1988,0.024966,0.712552,0.970303,-0.000001,0.609081,0.922206,-0.056370,0.522562,0.800511,-0.049923,0.471727,0.730363,-0.024419,0.456742,0.701266,0.005303,0.600482,0.556400,-0.030476,0.489164,0.536302,-0.022013,0.423530,0.557664,-0.019463,0.386275,0.563850,-0.016694,0.645794,0.562792,0.013664,0.535846,0.604142,0.028573,0.494867,0.697547,0.033758,0.485129,0.764746,0.038264,0.668956,0.597609,0.054600,0.563575,0.653222,0.055574,0.530379,0.737524,0.042105,0.524423,0.787700,0.036802,0.680004,0.630759,0.093236,0.594750,0.669645,0.084457,0.569702,0.730397,0.073808,0.564758,0.782936,0.072480
