frame_id,timestamp,contact_label,dist_raw,dist_local,v_n,a_n,sigma_d,v_t,approach_theta,shadow_score,flow_mag,brightness_contact,dist2d_palm_0,dist2d_palm_5,dist2d_palm_9,dist2d_palm_13,dist2d_palm_17,hull_overlap_ratio,lm_0_x,lm_0_y,lm_0_z,lm_1_x,lm_1_y,lm_1_z,lm_2_x,lm_2_y,lm_2_z,lm_3_x,lm_3_y,lm_3_z,lm_4_x,lm_4_y,lm_4_z,lm_5_x,lm_5_y,lm_5_z,lm_6_x,lm_6_y,lm_6_z,lm_7_x,lm_7_y,lm_7_z,lm_8_x,lm_8_y,lm_8_z,lm_9_x,lm_9_y,lm_9_z,lm_10_x,lm_10_y,lm_10_z,lm_11_x,lm_11_y,lm_11_z,lm_12_x,lm_12_y,lm_12_z,lm_13_x,lm_13_y,lm_13_z,lm_14_x,lm_14_y,lm_14_z,lm_15_x,lm_15_y,lm_15_z,lm_16_x,lm_16_y,lm_16_z,lm_17_x,lm_17_y,lm_17_z,lm_18_x,lm_18_y,lm_18_z,lm_19_x,lm_19_y,lm_19_z,lm_20_x,lm_20_y,lm_20_z
477,1777734502.407599,1,52.1895,52.1895,-0.4638,-22.4592,47.0859,38.6796,76.4136,1085.9674,0.6446,96.1404,285.9347,242.0561,194.6712,168.8142,183.0616,0.014101,0.633476,0.892121,-1e-06,0.518688,0.874015,-0.042933,0.42426,0.756748,-0.030567,0.357355,0.681517,-0.00012,0.30945,0.648701,0.035623,0.470296,0.50304,-0.013914,0.359115,0.529376,0.019692,0.301252,0.580099,0.037344,0.260643,0.610042,0.047789,0.519898,0.489881,0.030117,0.416862,0.527734,0.064971,0.388746,0.618895,0.073673,0.379988,0.696259,0.07738,0.551073,0.518769,0.075071,0.457823,0.546039,0.100852,0.424292,0.616728,0.09471,0.412927,0.676132,0.088613,0.571415,0.549071,0.11854,0.495306,0.567514,0.13239,0.460112,0.621487,0.130086,0.442757,0.680788,0.129977
478,1777734502.536231,1,41.3534,41.3534,23.1736,23.6374,45.0095,32.7555,70.2336,2193.8562,0.7446,93.4537,281.6579,243.0682,196.0944,171.8358,188.0294,0.01441,0.63193,0.89248,-1e-06,0.51971,0.877304,-0.040938,0.422567,0.761425,-0.028454,0.356814,0.683355,0.002249,0.316872,0.654268,0.039084,0.47054,0.503447,-0.017288,0.357089,0.529253,0.013725,0.298017,0.579544,0.030137,0.255864,0.61074,0.039814,0.518403,0.48924,0.025368,0.4113,0.5271,0.056521,0.390846,0.620962,0.065701,0.389288,0.695943,0.070344,0.548354,0.516707,0.069244,0.453498,0.538234,0.091944,0.425261,0.611181,0.086405,0.42085,0.671249,0.081293,0.568136,0.546212,0.11178,0.492345,0.562323,0.122875,0.461492,0.616868,0.119814,0.449962,0.674646,0.119584
479,1777734502.657069,1,45.3847,45.3847,21.518,-1.6556,34.6049,35.8442,51.8357,2016.263,0.6977,92.6474,277.6556,243.8439,199.0703,175.4207,190.8713,0.014476,0.631145,0.890884,-1e-06,0.516492,0.874402,-0.039384,0.419286,0.757347,-0.026005,0.352685,0.68167,0.005274,0.308583,0.651164,0.042427,0.468515,0.499835,-0.015917,0.354637,0.529208,0.015883,0.295838,0.580769,0.033164,0.254124,0.611334,0.043375,0.518279,0.48739,0.026298,0.409802,0.530908,0.057039,0.389098,0.627936,0.066126,0.386898,0.706104,0.070937,0.549889,0.517327,0.069954,0.453632,0.544056,0.092309,0.425074,0.61893,0.086898,0.419867,0.682587,0.082104,0.570762,0.548935,0.112499,0.494396,0.569543,0.123085,0.461822,0.625821,0.119669,0.44774,0.685091,0.119419
480,1777734502.785911,1,-39.729,-39.729,-20.5025,-42.0205,34.224,31.4835,49.4166,3524.788,1.0298,98.1682,282.7571,240.4796,195.6614,172.8741,190.0346,0.014752,0.631614,0.891658,-1e-06,0.51649,0.877096,-0.039286,0.41832,0.757047,-0.028733,0.350395,0.67852,-0.001437,0.301753,0.646531,0.030933,0.467845,0.500032,-0.016335,0.35466,0.525788,0.013986,0.296293,0.577639,0.030423,0.255191,0.609206,0.040062,0.51882,0.482928,0.024305,0.411215,0.52711,0.054853,0.390315,0.620148,0.065323,0.388915,0.695011,0.070801,0.551776,0.512645,0.066187,0.455609,0.541821,0.087823,0.42693,0.612652,0.085403,0.421668,0.673801,0.082552,0.573832,0.545472,0.106847,0.495813,0.565739,0.116854,0.4635,0.62114,0.115854,0.45017,0.680133,0.117446
481,1777734502.907221,1,-51.309,-51.309,-25.8746,-5.3721,45.268,46.9941,36.8913,1102.7983,0.6175,92.4606,292.5875,247.7034,194.6632,160.7923,167.6083,0.013246,0.63545,0.880432,-1e-06,0.517972,0.86199,-0.042125,0.415998,0.737043,-0.038225,0.341354,0.66153,-0.019291,0.278994,0.62947,0.003851,0.466199,0.488471,-0.018815,0.355197,0.512772,0.013708,0.301067,0.566295,0.033848,0.26476,0.601607,0.046618,0.518108,0.457973,0.020522,0.417809,0.497078,0.055378,0.39391,0.58185,0.069234,0.390498,0.653821,0.07717,0.555381,0.482762,0.06113,0.468131,0.501653,0.087652,0.438825,0.561079,0.090364,0.430842,0.616975,0.09052,0.580745,0.515463,0.100031,0.508414,0.527848,0.115977,0.477489,0.576423,0.121361,0.465942,0.630889,0.127318
482,1777734502.994216,0,-64.947,-64.947,-26.5751,-0.7005,47.413,133.5676,15.1141,56.9557,1.8917,102.3248,341.8066,254.0543,175.1504,112.9929,105.165,0.006989,0.634762,0.852635,-1e-06,0.514265,0.83385,-0.041459,0.418352,0.707489,-0.032396,0.3589,0.628918,-0.006374,0.335191,0.597419,0.02434,0.464069,0.443801,-0.022518,0.3615,0.478303,0.013317,0.316139,0.536213,0.038056,0.292272,0.564573,0.053329,0.524834,0.424933,0.018477,0.425514,0.466069,0.054832,0.401074,0.556461,0.071712,0.400205,0.627186,0.081463,0.56585,0.456448,0.061057,0.475212,0.479666,0.086361,0.445206,0.54601,0.087258,0.441067,0.607216,0.086543,0.592951,0.49492,0.102293,0.516575,0.509395,0.115014,0.487532,0.555989,0.116066,0.480562,0.610847,0.11923
483,1777734503.117011,0,,,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
484,1777734503.200808,0,,,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
485,1777734503.284967,0,29.05,29.05,-4.0837,0.0,44.7274,455.0129,,4323.7892,6.1356,97.4961,592.5213,225.1861,129.4239,145.6175,241.1635,0.01934,0.688919,0.726797,-1e-06,0.563384,0.693632,-0.053585,0.462436,0.54851,-0.042433,0.396926,0.432839,-0.00636,0.376845,0.366081,0.037133,0.556431,0.267902,-0.044737,0.418486,0.257357,-0.010685,0.342413,0.298884,0.00857,0.295672,0.32149,0.018327,0.614311,0.254763,0.00992,0.479,0.278861,0.047797,0.454108,0.384154,0.06131,0.459103,0.456244,0.064312,0.645115,0.283066,0.066502,0.52441,0.29743,0.093846,0.500377,0.385476,0.085755,0.508285,0.45442,0.074657,0.659281,0.308212,0.121484,0.567873,0.322758,0.128418,0.54512,0.386317,0.116645,0.549437,0.446567,0.108649
486,1777734503.409801,0,-28.8123,-28.8123,2.7292,6.8129,32.409,481.972,15.813,4705.9925,0.8984,102.1073,612.244,215.481,140.915,183.2078,284.1642,0.034451,0.693795,0.718435,-1e-06,0.567404,0.694772,-0.052197,0.464505,0.5412,-0.04093,0.39549,0.425083,-0.005263,0.353273,0.381001,0.03748,0.555095,0.256353,-0.049856,0.408792,0.243307,-0.01797,0.331087,0.277679,0.001831,0.283077,0.297223,0.012708,0.609869,0.23743,0.001657,0.470883,0.268993,0.034572,0.450471,0.372439,0.048841,0.45599,0.444538,0.054352,0.637169,0.263122,0.055621,0.513852,0.286314,0.076425,0.496551,0.374086,0.07088,0.506236,0.439092,0.064047,0.649781,0.287723,0.108171,0.554514,0.308294,0.111492,0.53588,0.376863,0.103398,0.538838,0.439509,0.099843
487,1777734503.533503,0,26.6839,26.6839,19.4982,16.769,39.0914,220.634,1.3691,10445.3589,1.7857,106.4846,432.8016,271.1126,164.0906,61.3673,47.9524,0.004626,0.657445,0.822163,-1e-06,0.527228,0.81581,-0.032365,0.432151,0.690259,-0.034879,0.371773,0.587835,-0.02792,0.340917,0.557562,-0.019077,0.478092,0.425128,-0.028399,0.381428,0.422802,-0.009943,0.340149,0.4682,0.002058,0.323444,0.494785,0.008371,0.54284,0.401667,-0.006224,0.454624,0.391836,0.014601,0.419177,0.448705,0.023464,0.410313,0.500689,0.025223,0.591069,0.430579,0.017749,0.515549,0.40045,0.030794,0.48178,0.440808,0.034941,0.473561,0.490995,0.034487,0.62396,0.47958,0.040224,0.561543,0.447998,0.049242,0.529686,0.471804,0.057627,0.517535,0.512234,0.063638
488,1777734503.655888,1,-26.3271,-26.3271,9.655,-9.8432,35.9696,80.1327,2.8079,4248.2483,1.7537,82.6211,276.1679,262.6988,207.4223,168.5949,170.9047,0.011684,0.626327,0.906593,-1e-06,0.506856,0.889694,-0.042454,0.408314,0.766346,-0.041637,0.346011,0.679835,-0.02754,0.313525,0.655209,-0.010859,0.453737,0.508407,-0.025957,0.342461,0.529045,-0.003654,0.289544,0.583297,0.009579,0.260362,0.617923,0.016537,0.508123,0.482612,0.007653,0.404412,0.521212,0.026118,0.378611,0.60647,0.030802,0.374215,0.672365,0.03263,0.546417,0.507326,0.042519,0.451735,0.532388,0.055195,0.425222,0.59287,0.051881,0.42159,0.648272,0.048472,0.572604,0.543562,0.075469,0.493307,0.566808,0.079318,0.466351,0.617052,0.078958,0.46048,0.670824,0.081357
489,1777734503.786597,1,-47.0169,-47.0169,-19.0167,-28.6717,31.173,566.5415,59.3443,1759.1735,0.2864,97.2647,283.7651,248.9679,198.2612,166.5559,174.7275,0.011815,0.621057,0.907008,-1e-06,0.508583,0.877525,-0.037572,0.415729,0.753377,-0.029628,0.349248,0.674605,-0.006516,0.299714,0.641365,0.021031,0.457778,0.506792,-0.018657,0.349105,0.530491,0.011698,0.295596,0.577392,0.03043,0.258546,0.60547,0.041588,0.5118,0.4844,0.018648,0.409079,0.515623,0.047836,0.384865,0.601446,0.057896,0.378143,0.67378,0.063259,0.548773,0.510145,0.057783,0.456498,0.527552,0.079268,0.426418,0.588269,0.078383,0.416374,0.645182,0.076316,0.573108,0.543383,0.095848,0.496595,0.553182,0.107302,0.464058,0.599292,0.108743,0.449361,0.653325,0.111765
490,1777734503.907294,1,-33.0124,-33.0124,-1.05,17.9667,25.2266,611.0563,80.6388,3370.7438,0.6907,91.9992,279.6407,246.7634,199.2561,172.3535,185.0524,0.013964,0.622654,0.896896,-1e-06,0.510418,0.873194,-0.036804,0.417704,0.752433,-0.03166,0.351213,0.673413,-0.012245,0.300326,0.636057,0.011318,0.463016,0.505244,-0.023139,0.351601,0.529423,0.001353,0.294479,0.577071,0.017432,0.256192,0.607653,0.027968,0.516496,0.479593,0.011914,0.413992,0.517772,0.035932,0.392575,0.608512,0.046708,0.390108,0.68087,0.053937,0.553684,0.503511,0.048752,0.46227,0.521926,0.065709,0.433267,0.588729,0.067591,0.426173,0.649735,0.068898,0.579263,0.536398,0.084492,0.503685,0.551931,0.092453,0.472048,0.601056,0.095193,0.459228,0.6556,0.10054
491,1777734503.993456,1,-36.8488,-36.8488,-15.8832,-14.8332,25.8764,309.3867,24.8694,3325.7274,3.2805,99.5764,273.5868,242.0672,200.7794,179.2865,195.4647,0.014591,0.623288,0.900213,-1e-06,0.508566,0.879054,-0.035325,0.415732,0.762435,-0.028465,0.350251,0.683273,-0.007193,0.303769,0.634337,0.018448,0.458017,0.51147,-0.017608,0.347442,0.534512,0.009034,0.289027,0.581012,0.024815,0.247389,0.61025,0.034734,0.51024,0.485788,0.01765,0.407952,0.528392,0.044533,0.391944,0.619733,0.054721,0.393355,0.692921,0.061352,0.547002,0.509839,0.0547,0.454377,0.534592,0.074141,0.430333,0.603575,0.075356,0.427628,0.665749,0.075973,0.573179,0.541033,0.090577,0.496727,0.565049,0.098562,0.469913,0.617505,0.100241,0.46137,0.67373,0.105102
492,1777734504.1157,1,-32.8274,-32.8274,-1.6251,14.2581,6.8044,38.0762,52.0493,3806.3493,1.413,91.5008,272.9234,243.1276,201.1902,179.6331,194.7119,0.014131,0.623758,0.899409,-1e-06,0.509952,0.877976,-0.039838,0.415569,0.755955,-0.032623,0.348287,0.67538,-0.009195,0.298949,0.641341,0.018983,0.462705,0.505168,-0.023148,0.348493,0.532351,0.004202,0.289715,0.580894,0.020721,0.24939,0.610197,0.030709,0.515451,0.482417,0.015439,0.409821,0.521398,0.041827,0.391891,0.612501,0.052444,0.392667,0.684525,0.058855,0.550817,0.508994,0.055549,0.456622,0.530436,0.073502,0.430117,0.598108,0.072682,0.425995,0.656551,0.071618,0.574286,0.541533,0.094477,0.497559,0.558346,0.101121,0.46862,0.610187,0.100793,0.458635,0.664897,0.103569
493,1777734504.245571,1,-35.0867,-35.0867,2.9825,4.6076,5.2407,15.8602,16.5579,3383.7692,1.4614,87.267,275.1164,246.893,203.8493,178.9996,190.0521,0.013573,0.623643,0.896465,-1e-06,0.510262,0.875665,-0.040411,0.416326,0.756013,-0.032169,0.349887,0.678514,-0.00743,0.301571,0.642707,0.022119,0.463905,0.501459,-0.020804,0.350723,0.532296,0.006466,0.292586,0.583106,0.022047,0.252954,0.613402,0.031369,0.514709,0.482726,0.018143,0.407696,0.534835,0.042216,0.390946,0.6324,0.049129,0.392883,0.706597,0.053288,0.548126,0.50931,0.05857,0.45153,0.545836,0.075123,0.426629,0.623927,0.070307,0.424582,0.688242,0.066793,0.57106,0.540627,0.097793,0.492274,0.570323,0.10384,0.463059,0.62975,0.100787,0.452916,0.688187,0.101698
494,1777734504.36651,1,39.7318,39.7318,18.186,15.2035,29.7068,38.9313,69.1334,2227.6942,0.6022,90.0409,276.9455,246.7521,203.2177,178.7503,189.9084,0.013031,0.62249,0.8968,-1e-06,0.509611,0.875208,-0.036443,0.415784,0.753304,-0.025896,0.349875,0.675702,0.00057,0.302784,0.646236,0.032028,0.465291,0.503217,-0.018265,0.352819,0.531129,0.01018,0.294618,0.580289,0.02741,0.254387,0.610828,0.038209,0.517641,0.484148,0.019531,0.412586,0.523925,0.047177,0.393986,0.615866,0.058362,0.393037,0.687967,0.065526,0.55263,0.511422,0.058878,0.458361,0.534156,0.078051,0.431456,0.602212,0.076974,0.426762,0.660116,0.07599,0.575934,0.543226,0.097239,0.497605,0.563021,0.10479,0.466913,0.615557,0.104043,0.454929,0.670042,0.106699
495,1777734504.50063,1,39.5179,39.5179,19.0917,0.9056,36.5422,22.0223,15.326,2275.487,0.727,88.2708,275.2086,246.1559,204.8057,183.3102,197.7364,0.014364,0.623216,0.893674,-1e-06,0.510242,0.874949,-0.03814,0.415738,0.755673,-0.026565,0.350787,0.679561,0.002061,0.309377,0.643956,0.036495,0.465625,0.501945,-0.017341,0.35153,0.531503,0.012533,0.292191,0.582228,0.029485,0.251617,0.613577,0.039871,0.516491,0.485686,0.022549,0.410432,0.527541,0.051765,0.393286,0.6176,0.061618,0.394371,0.688002,0.06743,0.549671,0.513188,0.063938,0.455425,0.535425,0.084917,0.429398,0.603607,0.082166,0.427037,0.661663,0.079695,0.57207,0.544346,0.104112,0.495025,0.566248,0.11196,0.465236,0.619622,0.109556,0.454269,0.674685,0.111093
496,1777734504.617242,1,44.2792,44.2792,19.2767,0.185,36.8539,26.3721,51.731,2117.0948,0.9583,83.6304,273.3487,248.0952,205.7707,183.058,195.4006,0.013948,0.623151,0.889663,-1e-06,0.509949,0.8709,-0.036494,0.416031,0.753123,-0.024966,0.35041,0.678601,0.002857,0.303293,0.645957,0.036378,0.463376,0.499822,-0.015821,0.351131,0.532249,0.013794,0.293023,0.583991,0.031265,0.253361,0.615729,0.04261,0.514838,0.48188,0.02349,0.411438,0.51864,0.054409,0.390199,0.608091,0.067528,0.386755,0.678981,0.075993,0.549374,0.508891,0.064181,0.457594,0.522829,0.086574,0.42755,0.587923,0.088143,0.421165,0.644784,0.088971,0.573041,0.539747,0.103714,0.496914,0.552802,0.113731,0.463707,0.603317,0.115059,0.450021,0.656854,0.119619
497,1777734504.743242,1,47.5787,47.5787,20.6664,1.3897,31.2903,26.1891,74.9107,2126.9909,0.6928,85.8356,273.8891,248.5652,206.0305,182.2323,193.0455,0.013945,0.623156,0.886808,-1e-06,0.509055,0.870657,-0.036294,0.41477,0.752165,-0.027532,0.348182,0.674746,-0.0036,0.297999,0.639736,0.025407,0.4584,0.50124,-0.01523,0.348482,0.533576,0.015196,0.291984,0.583653,0.034641,0.253101,0.615805,0.047297,0.511169,0.478358,0.022397,0.409684,0.516687,0.053753,0.390636,0.605162,0.068794,0.389503,0.675597,0.078924,0.548464,0.504185,0.061357,0.457952,0.521694,0.083477,0.42975,0.586253,0.087329,0.424547,0.643706,0.089962,0.574709,0.536068,0.099119,0.499109,0.552236,0.108808,0.468072,0.602606,0.111636,0.45633,0.655475,0.11751
498,1777734504.828036,1,46.6161,46.6161,1.7211,-18.9453,3.3764,11.7531,58.874,2121.1765,1.3194,84.733,271.4661,252.3952,208.1325,182.0321,191.78,0.014353,0.62342,0.885317,-1e-06,0.507513,0.869818,-0.04065,0.412051,0.750679,-0.037804,0.341853,0.671244,-0.020131,0.282271,0.628502,0.001444,0.457871,0.499167,-0.020137,0.346681,0.526073,0.010931,0.291158,0.579601,0.031704,0.253841,0.615143,0.044804,0.509432,0.470831,0.018042,0.406756,0.518014,0.048845,0.388746,0.611593,0.061935,0.39061,0.683543,0.069582,0.546317,0.495474,0.057728,0.45423,0.527122,0.079456,0.429167,0.601295,0.08079,0.427148,0.665299,0.080511,0.572181,0.52748,0.096117,0.496169,0.555234,0.106287,0.46778,0.613846,0.108155,0.45956,0.671173,0.112249
499,1777734504.953088,0,-49.128,-49.128,-22.1615,-23.8826,37.5539,152.5518,2.015,1068.4203,0.4799,98.8094,350.1829,199.6771,132.6344,110.0945,156.5974,0.017246,0.629013,0.854927,-1e-06,0.510866,0.835521,-0.036478,0.413265,0.716247,-0.025121,0.35247,0.642639,0.00326,0.326725,0.612312,0.03681,0.461665,0.454589,-0.023681,0.355191,0.47654,0.00588,0.297508,0.516741,0.026212,0.261383,0.537311,0.039388,0.518207,0.429194,0.015101,0.41318,0.467261,0.045194,0.396413,0.564989,0.061562,0.404231,0.644245,0.073024,0.557895,0.453272,0.055578,0.462413,0.477903,0.076322,0.437723,0.551125,0.077063,0.438387,0.618031,0.078015,0.586111,0.485365,0.095178,0.509581,0.503179,0.105375,0.481806,0.550817,0.104915,0.475449,0.606938,0.107664
500,1777734505.083927,0,,,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
501,1777734505.201313,0,,,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
502,1777734505.285732,0,39.6834,39.6834,-1.1489,0.0,37.5661,478.6683,,3316.6251,1.8019,99.5046,624.9886,229.3888,155.6313,192.2739,291.5834,0.033007,0.698012,0.699923,-1e-06,0.566772,0.680121,-0.055722,0.458074,0.527248,-0.043646,0.390451,0.398293,-0.006466,0.37601,0.332962,0.038518,0.554916,0.229546,-0.043849,0.407368,0.217508,-0.010489,0.329922,0.259897,0.009399,0.285956,0.283418,0.019829,0.610804,0.208117,0.010709,0.4603,0.247448,0.043077,0.441824,0.361241,0.056608,0.455198,0.43392,0.062185,0.639485,0.231832,0.066807,0.504538,0.263013,0.086648,0.484973,0.361741,0.07887,0.499024,0.432541,0.071183,0.652586,0.256316,0.121266,0.551022,0.281065,0.122524,0.530882,0.354659,0.110535,0.540243,0.41956,0.104733
503,1777734505.40907,0,,,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
504,1777734505.530979,1,43.0097,43.0097,-1.1423,0.0,37.4445,90.2845,,2196.8394,2.6247,171.0633,325.894,330.4288,246.5098,163.6022,92.6658,0.001644,0.638992,0.854598,-1e-06,0.505792,0.849002,-0.032225,0.406986,0.724604,-0.034712,0.341349,0.630637,-0.029169,0.296875,0.607596,-0.022742,0.435184,0.450489,-0.015124,0.355597,0.485551,0.007346,0.329528,0.551382,0.01708,0.319857,0.593495,0.020734,0.501163,0.423623,0.006272,0.414428,0.453491,0.027922,0.384971,0.523965,0.02906,0.379399,0.593081,0.025554,0.551905,0.452986,0.029563,0.470637,0.459871,0.04505,0.441356,0.511034,0.042704,0.43774,0.57387,0.03759,0.588811,0.503443,0.051275,0.517691,0.505507,0.06299,0.486887,0.538943,0.069547,0.477639,0.585684,0.074083
505,1777734505.661299,1,-89.0196,-89.0196,-33.9089,-32.7667,56.4271,3.0324,25.3482,50.262,1.8742,132.2006,274.6483,243.9455,200.5187,177.029,194.9088,0.015835,0.62484,0.881237,-1e-06,0.504093,0.868237,-0.031587,0.398127,0.750961,-0.016317,0.331686,0.670338,0.012391,0.292066,0.627776,0.045091,0.438332,0.483995,0.00292,0.336569,0.524927,0.045316,0.283978,0.577744,0.069434,0.242834,0.607401,0.082988,0.496411,0.458502,0.039882,0.40079,0.498328,0.083679,0.366858,0.58358,0.098885,0.349155,0.660618,0.107097,0.538472,0.485194,0.078533,0.450772,0.509137,0.113747,0.412906,0.563099,0.118898,0.395577,0.619218,0.119847,0.566954,0.521732,0.115707,0.490671,0.536524,0.137083,0.449754,0.577528,0.144173,0.427654,0.629681,0.151465
506,1777734505.785156,1,56.2067,56.2067,26.3337,60.2426,58.1752,65.7007,60.7806,83.3364,1.4747,102.635,289.7539,235.3433,191.6292,169.767,189.0248,0.017752,0.61946,0.881293,-1e-06,0.504846,0.862549,-0.036591,0.405917,0.745197,-0.029387,0.334196,0.670102,-0.007465,0.278599,0.63491,0.018647,0.44915,0.48975,-0.015285,0.341972,0.514453,0.0193,0.287297,0.562766,0.03995,0.245414,0.593614,0.051822,0.501232,0.462449,0.022651,0.399663,0.497329,0.056824,0.377779,0.587424,0.069373,0.374367,0.665731,0.07606,0.538484,0.488311,0.062834,0.448301,0.508877,0.089274,0.417961,0.575009,0.091463,0.408873,0.637669,0.090849,0.563839,0.522603,0.101944,0.490388,0.533138,0.1176,0.455829,0.584496,0.121986,0.440513,0.642901,0.126753
507,1777734505.912128,1,-49.6924,-49.6924,-22.3439,-48.6776,58.2711,496.5132,53.2672,1088.3254,1.8524,98.098,284.5303,239.7171,194.3489,169.9794,187.6786,0.014597,0.619293,0.886591,-1e-06,0.502259,0.869515,-0.039189,0.407932,0.754467,-0.028336,0.340967,0.680239,-0.001011,0.290147,0.646126,0.030626,0.450299,0.49761,-0.01465,0.33964,0.525016,0.016927,0.2837,0.571984,0.034513,0.24452,0.598598,0.045155,0.504036,0.478048,0.026024,0.399509,0.514126,0.058556,0.369937,0.606328,0.068884,0.36041,0.688129,0.074563,0.540099,0.505665,0.067969,0.444843,0.53687,0.091438,0.409986,0.606662,0.089055,0.398519,0.66875,0.0865,0.563936,0.537822,0.108763,0.485427,0.558779,0.120065,0.448487,0.611367,0.119487,0.430728,0.668553,0.121696
508,1777734506.035081,1,45.9611,45.9611,0.7378,23.0818,59.1725,141.735,21.1269,1906.0578,0.5316,108.8927,292.4413,232.6884,186.9377,164.7852,187.9852,0.015623,0.618006,0.887845,-1e-06,0.503352,0.872215,-0.037636,0.409168,0.758634,-0.028239,0.343788,0.683832,-0.002949,0.297246,0.645734,0.027167,0.452977,0.497732,-0.016632,0.344305,0.519247,0.014211,0.287483,0.564107,0.031768,0.245019,0.591461,0.042199,0.505515,0.475054,0.022258,0.401909,0.509254,0.053631,0.37746,0.600488,0.064558,0.372413,0.680127,0.070525,0.541383,0.499789,0.062759,0.44722,0.522266,0.086109,0.414681,0.59191,0.085474,0.405066,0.655128,0.083738,0.565456,0.531248,0.102068,0.488614,0.545564,0.1137,0.452419,0.596704,0.114359,0.435515,0.655492,0.117145
509,1777734506.160644,1,51.8712,51.8712,35.2227,34.4849,60.5129,35.4978,63.5685,579.8939,0.8547,103.3603,290.5233,235.323,191.6557,170.4147,190.3779,0.015723,0.620612,0.884729,-1e-06,0.505106,0.868974,-0.036635,0.409724,0.753917,-0.027857,0.342406,0.681881,-0.004067,0.292643,0.639703,0.024362,0.453824,0.495144,-0.014399,0.343183,0.520499,0.017913,0.286349,0.566377,0.037863,0.244876,0.594828,0.050001,0.507298,0.471995,0.023447,0.402797,0.504672,0.054916,0.379415,0.594339,0.067838,0.375214,0.674051,0.075888,0.544541,0.498187,0.062897,0.449552,0.518336,0.086297,0.417373,0.585866,0.088284,0.408046,0.650309,0.088818,0.569938,0.532749,0.101135,0.492271,0.546551,0.112175,0.454811,0.597542,0.113902,0.436352,0.65698,0.118057
510,1777734506.283544,1,-57.0939,-57.0939,-28.3252,-63.5479,51.4679,6.0606,80.4044,98.7956,0.4999,101.4583,288.9796,236.9478,192.5773,170.4108,189.6331,0.015666,0.622602,0.885068,-1e-06,0.50669,0.869356,-0.037528,0.410657,0.751803,-0.027432,0.341905,0.678733,-0.001596,0.290495,0.639633,0.028988,0.452942,0.493318,-0.012351,0.34229,0.51903,0.020622,0.285652,0.565695,0.040604,0.245317,0.595318,0.053251,0.505073,0.469081,0.027455,0.400693,0.501066,0.061555,0.379211,0.591127,0.07599,0.376993,0.669942,0.085235,0.541525,0.495308,0.068509,0.447166,0.520014,0.093568,0.416095,0.588466,0.095369,0.408242,0.651404,0.095869,0.566301,0.52801,0.108297,0.488995,0.547279,0.120039,0.453697,0.600421,0.121166,0.437606,0.659512,0.125032
